episode,pnl,objective,training_return,replay_return,potential_adjustment,market_baseline_adjustment,clob_shaping,auction_shaping,inventory_at_auction_open,terminal_inventory,auction_qty,proposal_schedule_arrival_proposed,proposal_schedule_arrival_accepted,proposal_schedule_arrival_rejected,proposal_schedule_arrival_ineligible,proposal_schedule_cancel_proposed,proposal_schedule_cancel_accepted,proposal_schedule_cancel_rejected,proposal_schedule_cancel_ineligible,proposal_buy_arrival_proposed,proposal_buy_arrival_accepted,proposal_buy_arrival_rejected,proposal_buy_arrival_ineligible,proposal_buy_cancel_proposed,proposal_buy_cancel_accepted,proposal_buy_cancel_rejected,proposal_buy_cancel_ineligible,proposal_sell_arrival_proposed,proposal_sell_arrival_accepted,proposal_sell_arrival_rejected,proposal_sell_arrival_ineligible,proposal_sell_cancel_proposed,proposal_sell_cancel_accepted,proposal_sell_cancel_rejected,proposal_sell_cancel_ineligible,loss_clob,n_grad_steps_clob,learning_rate_clob,actor_learning_rate_clob,grad_norm_clob,actor_loss_clob,loss_auction,n_grad_steps_auction,learning_rate_auction,actor_learning_rate_auction,grad_norm_auction,actor_loss_auction
100,-42.198729132116945,-42.88555593453351,-47.9525662922492,3.182639444523421,-2.220446049250313e-16,51.13520573677265,-4.977600275215053,-0.08941008250000249,1.9957925915848165,8.287501447460263,-6.291708855875441,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,9.749610582987467,42.0,0.00013888120684309353,0.00013888120684309353,8.496552410579863,-0.372190059650512,1.173841459552447,30.0,0.00013888120684309353,0.00013888120684309353,3.390102787812551,-0.5835556983947754
101,-5.602207490088374,-5.887778356258839,-6.159253083884641,3.5677708701557664,-1.7763568394002505e-15,9.727023954040403,-0.2327889226244224,-0.038685805000009815,0.8131694842746384,5.3438831028613,-4.530713618586643,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,3.0,3.0,0.0,0.0,8.660402591838393,43.0,0.00013781570276112607,0.00013781570276112607,8.232738389525302,-0.29139015335767043,0.9624523123105367,30.0,0.00013781570276112607,0.00013781570276112607,2.805165759722392,-0.618390041589737
102,14.030326995225273,14.024174790837042,12.571756581981228,12.166223034000254,2.6645352591003757e-15,-0.4055335479809872,-1.4540218888603533,0.0016036800000017826,0.3037390548536649,0.7843598911361469,-0.4806208362824926,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.730331025225051,47.0,0.00013675837328373252,0.00013675837328373252,7.910151370028232,-0.30318904559438425,0.9060328036546708,30.0,0.00013675837328373252,0.00013675837328373252,3.427130683263143,-0.6052654882272085
103,-2.9546402779233176,-2.9833705129842474,-3.6697807867283263,19.05108784352143,0.0,22.720868630249758,-0.9025527326048177,0.2161424588625055,13.32227024265893,-1.6949995593194025,15.017269801978351,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.336219519376755,32.0,0.0001357091556949073,0.0001357091556949073,9.142909437417984,-0.34429818857461214,0.8141703675190608,30.0,0.0001357091556949073,0.0001357091556949073,2.92876712679863,-0.6213772316773732
104,17.7856669141147,17.78510330951849,17.154033072727074,7.775457492663238,0.0,-9.378575580063835,-0.6917406081552748,0.060670371362873,8.037596420369255,-0.237403579629774,8.274999999999036,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,7.882514131312468,49.0,0.0001346679877598054,0.0001346679877598054,8.530455579563062,-0.3543309676460922,0.9848164319992065,30.0,0.0001346679877598054,0.0001346679877598054,2.9206660707791645,-0.5493576228618622
105,-13.410543426080286,-13.4105441293104,-14.772605525619236,14.9393056564184,0.0,29.711911182037646,-1.36360519631193,0.00154380000000079,0.3761749665001872,-0.008385881674490947,0.3845608481746746,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,5.0,5.0,0.0,0.0,8.098982456118561,43.0,0.00013363480772105087,0.00013363480772105087,8.183691701223683,-0.3653906604105776,0.7819699719548225,30.0,0.00013363480772105087,0.00013363480772105087,2.517896701892217,-0.5631019473075867
106,21.301927790138507,21.137586126832463,20.698813172120726,5.008802500843159,0.0,-15.690010671277578,-0.4393685847130726,0.0005956300000130354,0.9952127148615943,4.053907538487323,-3.0586948236257254,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,2.0,0.0,1.0,8.155834597210552,43.0,0.00013260955429507377,0.00013260955429507377,8.23987423541934,-0.36971860591854366,0.9805324961741765,30.0,0.00013260955429507377,0.00013260955429507377,3.4005313018957772,-0.5608994026978811
107,6.4619417756717885,3.556708693986962,2.317972568184972,12.632823920427704,1.7763568394002505e-15,10.31485135224273,-1.2680374558023004,0.02930133000000148,19.49974429753908,17.044744297538834,2.4550000000002434,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.233698833820432,43.0,0.00013159216666847485,0.00013159216666847485,9.137360650439595,-0.36865230852907355,0.8528039147456487,30.0,0.00013159216666847485,0.00013159216666847485,3.0299927512804667,-0.7067455629507701
108,15.071162075468747,14.192469491059756,10.207506847026616,19.122159856644735,0.0,8.914653009618112,-4.068091859031064,0.08312921500000653,13.741264824815985,9.373860380915596,4.367404443900382,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.277555498811934,36.0,0.0001305825844944186,0.0001305825844944186,8.813244726922777,-0.4063142596019639,0.78905192365249,30.0,0.0001305825844944186,0.0001305825844944186,2.6046435753504436,-0.6557709395885467
109,-32.013034683561436,-33.645960860572174,-38.195541797302155,10.266105358961642,0.0,48.46164715626379,-4.601578156729961,0.05199722000000119,17.872296590541723,12.778599989868752,5.093696600672961,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,1.0,0.0,2.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,8.708970608918563,46.0,0.0001295807478890537,0.0001295807478890537,8.805476261221845,-0.42649864502575086,0.9424387405316035,30.0,0.0001295807478890537,0.0001295807478890537,3.508971107006073,-0.6653893629709879
110,40.17966002783578,38.19677948815018,38.06357655644519,-0.9528562056786323,-3.552713678800501e-15,-39.0164327621238,0.0,-0.1332029317065529,0.3489791115339642,14.08147911153371,-13.732499999999746,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.398021575382778,35.0,0.00012858659742796092,0.00012858659742796092,8.649813297816685,-0.40101969768019285,0.9195566132664681,30.0,0.00012858659742796092,0.00012858659742796092,3.1123929818471274,-0.7622210105260213
111,26.527578189394262,26.315637156863843,26.24616871530115,-6.229801518512243,0.0,-32.4759702338134,-0.02681761959112805,-0.04265082197431735,0.6142463818842572,4.60370538295426,-3.989459001070003,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,9.04211267303018,34.0,0.00012760007414262835,0.00012760007414262835,9.634625336703133,-0.374163645593559,0.8115232855081558,30.0,0.00012760007414262835,0.00012760007414262835,3.01519712805748,-0.6596202095349629
112,17.726278702382842,17.065647375844275,16.987563615844973,3.80889520691496,1.7763568394002505e-15,-13.178668408930017,0.0,-0.07808376000000015,0.32876380496573177,8.127923022141442,-7.799159217175703,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,3.0,0.0,1.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.505975259316934,37.0,0.0001266211195169537,0.0001266211195169537,8.589601722923485,-0.45594615685312373,0.7038923283418019,30.0,0.0001266211195169537,0.0001266211195169537,2.5816778858502705,-0.6229150732358296
113,15.097527988462403,13.32792000322803,13.195527783417056,1.6501340418892854,0.0,-11.54539374152777,-0.033588197313605406,-0.09880402249999304,0.7601613323583649,13.302661332358925,-12.542500000000558,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,9.142858762998838,37.0,0.00012564967548377338,0.00012564967548377338,9.394988581940934,-0.5127074403895272,1.1611066137750943,30.0,0.00012564967548377338,0.00012564967548377338,3.9444297591845197,-0.7004433155059815
114,18.476973221591834,18.280781077122622,17.28776412451838,2.0858830518290032,0.0,-15.201881072689376,-0.9460073774427968,-0.04700957516194642,0.03935824323592385,4.4293582432358285,-4.38999999999989,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,8.145317124157417,41.0,0.00012468568442141814,0.00012468568442141814,8.85488408949317,-0.4972310179755801,0.7070512091120084,30.0,0.00012468568442141814,0.00012468568442141814,3.1857702493667603,-0.6495842039585114
115,-49.6945449325558,-49.74136696750224,-59.66705684346977,-15.257996974298049,0.0,44.409059869171735,-9.867733113466532,-0.05795676249999294,0.9738399882257767,2.1638399882254387,-1.1899999999996496,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29059227092846,37.0,0.00012372908915029538,0.00012372908915029538,9.180272965817839,-0.39562127532230484,0.8568644896149635,30.0,0.00012372908915029538,0.00012372908915029538,2.9958616733551025,-0.6470833937327067
116,-12.815306565902574,-12.840252113733,-19.383796991315577,1.9332541429282553,-1.1102230246251565e-15,21.31705113424383,-6.685937580272707,0.1423927026907739,9.499551556855138,-1.5794159626401374,11.078967519495265,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,7.229311092479809,37.0,0.00012277983292949724,0.00012277983292949724,8.793318013887149,-0.45751021802425385,0.7826682761311531,30.0,0.00012277983292949724,0.00012277983292949724,3.2462859988212585,-0.6527675271034241
117,-0.4334383542154683,-2.9960575848140167,-5.145260680294017,0.7170148934540239,0.0,5.86227557374804,-2.3786547958694335,0.22945170039129323,31.781532086039377,16.00818300307236,15.773349082967021,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,8.112359609603882,50.0,0.0001218378594534353,0.0001218378594534353,8.844269981384278,-0.5541315650939942,0.748459913333257,30.0,0.0001218378594534353,0.0001218378594534353,3.1543026407559713,-0.6805410365263621
118,22.905850867186572,22.556481140230918,22.474071010232972,-4.521260827960015,0.0,-26.99533183819299,0.0,-0.08241013000000834,0.511381502196258,5.910750603397628,-5.3993691012013825,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.925205683096861,39.0,0.00012090311284850062,0.00012090311284850062,9.141922070429874,-0.4048402152563396,0.8153398498892784,30.0,0.00012090311284850062,0.00012090311284850062,2.844600323836009,-0.7532078584035238
119,5.717462193548272,5.509958174446321,4.278163289153968,4.61213018539707,0.0,0.3339668962431005,-1.3727567795895794,0.14096189429425657,11.804739095265461,-4.555260904733684,16.359999999999136,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.420439992632184,35.0,0.00011997553766974952,0.00011997553766974952,8.548326819283622,-0.4888194799423218,0.8711274241407713,30.0,0.00011997553766974952,0.00011997553766974952,2.8938176413377126,-0.673383096853892
120,27.95683401932365,26.89505221523997,26.77167278687919,3.1784719149416802,0.0,-23.593200871937505,0.0,-0.1233794283610253,0.2492797132240412,10.3042797132244,-10.05500000000034,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,1.0,0.0,2.0,9.153544092178345,35.0,0.00011905507889761495,0.00011905507889761495,9.660244723728725,-0.5172773406786078,0.7473919043938319,30.0,0.00011905507889761495,0.00011905507889761495,3.2326319396495817,-0.7174599587917327
121,-2.6382407881228573,-3.599557048330134,-4.2121084530218,-3.493487494023924,0.0,0.7186209589978751,-0.5046033171880424,-0.10794808750000054,0.49467368252163624,9.804673682521395,-9.309999999999754,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,8.504679166353666,39.0,0.00011814168193464293,0.00011814168193464293,8.599827277354706,-0.5331377498805523,0.8170635491609574,30.0,0.00011814168193464293,0.00011814168193464293,3.228912905852,-0.6797312418619792
122,19.02123499785358,17.296701161388707,17.076813383963184,0.937993886085736,0.0,-16.138819497877442,-0.08573343742475004,-0.1341543399999984,0.8649697141778177,13.132150762403212,-12.267181048225392,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.909655083780703,46.0,0.00011723529260225412,0.00011723529260225412,8.999607542286748,-0.4715873806372933,0.8580597082773844,30.0,0.00011723529260225412,0.00011723529260225412,3.3229711214701334,-0.7056642055511475
123,-13.95775212130553,-13.957786433701886,-22.654354931736606,2.3631184734319595,0.0,25.01747340516857,-8.70454689803513,0.007978399999999547,0.9269728167203368,0.0585767841010425,0.868396032619265,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,7.73882078542942,41.0,0.00011633585713753009,0.00011633585713753009,9.320474706045012,-0.5036522269248962,0.6542253578702609,30.0,0.00011633585713753009,0.00011633585713753009,2.946211532751719,-0.667080952723821
124,-7.525017621190389,-7.540630819443907,-9.947178357220455,0.834758509992253,8.881784197001252e-16,10.781936867212707,-2.436213377779495,0.029665840000002646,1.895745846414286,-1.249527840967037,3.145273687381322,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,3.0,0.0,0.0,7.757565725417364,42.0,0.00011544332219002443,0.00011544332219002443,8.20821029799325,-0.5654664238293966,0.7298022722204526,30.0,0.00011544332219002443,0.00011544332219002443,2.792423697312673,-0.8354899764060975
125,21.80374200381266,21.786105276034224,21.537255534808622,-13.12103603317418,0.0,-34.658291567982786,-0.21003864286586804,-0.03881109835973628,0.8325256250565758,1.3280334249721777,-0.49550779991557786,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,3.0,2.0,0.0,1.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,7.537113808450245,42.0,0.00011455763481859824,0.00011455763481859824,8.973831857953753,-0.5857065795432954,0.9050899450977643,30.0,0.00011455763481859824,0.00011455763481859824,3.4082077741622925,-0.7045151392618815
126,14.340780961096243,13.277124327402797,13.053277028947429,1.7306774304885413,0.0,-11.322599598458892,-0.08839067594909977,-0.13545662249999818,0.4312641993794841,10.31337303549836,-9.882108836118853,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00316714203876,46.0,0.00011367874248827985,0.00011367874248827985,8.532747361970985,-0.5630703076072361,0.6517840544382731,30.0,0.00011367874248827986,0.00011367874248827986,2.986291054884593,-0.6222128371397654
127,13.160996275427548,12.82143903998314,12.754804739986186,0.3588321073466176,0.0,-12.395972632639564,0.0,-0.0666343000000015,0.24715398324434545,5.827153983244372,-5.58000000000003,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,8.26126797993978,45.0,0.00011280659306714874,0.00011280659306714874,9.248705387115479,-0.5853771671004917,0.8161699160933494,30.0,0.00011280659306714875,0.00011280659306714875,3.2880916198094687,-0.6180194119612376
128,-6.602264941960617,-9.150907575682439,-11.253237124844846,-0.23151399354065272,0.0,11.021723131304192,-2.2077061966618583,0.1053766474999962,24.539468778263682,15.964468778264507,8.574999999999175,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,2.0,0.0,1.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,8.476236451239814,42.0,0.00011194113482324331,0.00011194113482324331,8.872067860194615,-0.5522163453556242,0.6974225138624509,30.0,0.00011194113482324331,0.00011194113482324331,2.9264023423194887,-0.6780715068181355
129,9.444322936656812,9.440599916878979,9.43241101640168,3.0353875216263346,-6.938893903907228e-18,-6.397023494775343,-0.006115097974671357,-0.0020738024999945987,0.8751655331010966,0.6101655331001883,0.2650000000008923,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,1.0,0.0,1.0,7.843635593141828,42.0,0.0001110823164214923,0.0001110823164214923,9.02675766036624,-0.6036646593184698,0.8237404962380727,30.0,0.0001110823164214923,0.0001110823164214923,3.505042358239492,-0.6877123574415843
130,-67.12236487456053,-76.40582343170938,-92.4958522895489,-53.06614239000445,0.0,39.429709899544484,-16.28699879533478,0.19696993749999234,45.03185807277817,30.468768529674527,14.563089543103665,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,7.917691799310537,52.0,0.0001102300869206699,0.0001102300869206699,9.573795749590946,-0.638977709871072,0.6077645932634671,30.0,0.0001102300869206699,0.0001102300869206699,2.898156476020813,-0.7198169092337291
131,10.459289864230392,10.452512693951219,10.371744631195924,-14.878603497736167,1.3877787807814457e-17,-25.250348128932085,-0.08732046774991886,0.006552404999999213,0.033765090313195856,-0.8232357061725243,0.8570007964857521,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.641807917002085,37.0,0.00010938439577037412,0.00010938439577037412,8.988534553630933,-0.5708760221799215,0.8879765460888545,30.0,0.00010938439577037412,0.00010938439577037412,4.189430105686188,-0.6914207180341084
132,4.292509114432236,4.205469656051422,3.78453064836898,3.928428717696043,0.0,0.14389806932705929,-0.40192577517854033,-0.019013232500006253,0.8393600905032912,2.9502450471242976,-2.1108849566209997,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,9.146634658177694,39.0,0.00010854519280802836,0.00010854519280802836,9.903113389626528,-0.5321618616580963,0.9140522206823031,30.0,0.00010854519280802836,0.00010854519280802836,3.88562019666036,-0.7249627192815145
133,5.276295992296582,4.6299650232316045,3.3731790013796474,13.502279453945903,0.0,10.12910045256626,-1.3914665429790691,0.13468052112782397,13.885696915896062,-8.039471183261854,21.925168099157933,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,8.391732448623294,42.0,0.00010771242825590599,0.00010771242825590599,10.311168795540219,-0.6117262868654161,0.7688237011432648,30.0,0.00010771242825590599,0.00010771242825590599,3.7125460306803384,-0.7241730213165283
134,-15.982176065468593,-17.0389174060425,-22.101842324494363,19.364873419656032,0.0,41.466715744150385,-5.136950390435068,0.07402547198168999,12.180510920075221,-10.27979251042504,22.460303430500225,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,7.915334153175354,40.0,0.00010688605271817782,0.00010688605271817782,10.36070237159729,-0.5974231168627739,0.7109705244501432,30.0,0.00010688605271817784,0.00010688605271817784,2.890517850716909,-0.8041580478350322
135,38.27089348213571,38.268343753881034,38.28336587388243,11.906869127415705,0.0,-26.37649674646675,0.0,0.01502211999999981,0.7575516605946575,-0.5049483394052174,1.2624999999998607,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,7.394178035212498,51.0,0.00010606601717798212,0.00010606601717798212,9.853244014814788,-0.5884501171112061,0.8988410313924153,30.0,0.00010606601717798212,0.00010606601717798212,3.999536156654358,-0.7226491729418437
136,-49.72470622907713,-49.745000401807026,-56.54227792768401,-4.599703651565458,-3.469446951953614e-18,51.942574276118556,-6.767238444013606,-0.0300390818646632,0.5754037788125999,1.424576173109018,-0.849172394296452,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,8.341353571933249,46.0,0.00010525227299451708,0.00010525227299451708,9.212165925813759,-0.5359627235194911,0.9730945607026418,30.0,0.00010525227299451708,0.00010525227299451708,3.896707236766815,-0.7632966657479604
137,23.81566154206326,23.349721576414225,23.259745986410316,-13.612242627986975,0.0,-36.871988614397296,0.0,-0.08997559000000706,0.5584795315314182,6.82597953153271,-6.2675000000012915,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,7.988652388254802,39.0,0.00010444477190015583,0.00010444477190015583,9.117575510954245,-0.628036093711853,0.8934861799081166,30.0,0.00010444477190015582,0.00010444477190015582,3.714544649918874,-0.7386079827944437
138,4.619427361912603,4.6066508752875945,3.495947258512853,7.461769039205529,0.0,3.965821780692673,-1.1089824242744726,-0.0017211925000053564,0.6403312180510454,1.1303312180510756,-0.49000000000001975,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.463523088499557,43.0,0.0001036434659975832,0.0001036434659975832,9.366628813189129,-0.6350025123073941,0.9944425250093142,30.0,0.0001036434659975832,0.0001036434659975832,3.644002115726471,-0.7850081523259481
139,11.542242203860951,10.650252471606274,10.492796717307424,-12.962545179350933,0.0,-23.45534189665836,-0.050978289298257096,-0.10647746500000642,0.20407091692283075,9.44452080443829,-9.240449887515474,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,11.0,0.0,0.0,3.0,1.0,0.0,2.0,7.821835181929848,44.0,0.00010284830775695495,0.00010284830775695495,9.999468272382563,-0.5614116354422136,0.885844498872757,30.0,0.00010284830775695495,0.00010284830775695495,3.8806825240453082,-0.6983800411224366
140,-10.375857744652821,-11.057044272886154,-16.4721462127451,-3.3685605158463634,-4.440892098500626e-16,13.103585696898733,-5.318155369858182,-0.09694657000000485,0.5859024997769211,8.253402499777485,-7.667500000000558,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,8.429416923988157,41.0,0.00010205925001307824,0.00010205925001307824,10.11231092127358,-0.5884772482372466,0.8587433412671089,30.0,0.00010205925001307825,0.00010205925001307825,3.401990165313085,-0.8060745020707448
141,21.658790992642025,21.57066287760897,21.522371214324902,-0.5158519733052258,0.0,-22.038223187630138,-0.012155095788102699,-0.03613656749999706,0.1361379879173228,2.96863798791726,-2.832499999999925,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0919384898209,41.0,0.00010127624596261423,0.00010127624596261423,10.581284243886063,-0.6757559508085251,0.5367005189259847,30.0,0.00010127624596261425,0.00010127624596261425,2.7621704359849293,-0.6715581794579824
142,-30.933845726849775,-31.00054640500801,-37.249146240686656,-2.644924868295482,0.0,34.604221372391144,-6.2100010331779885,-0.03859880249999568,0.43671137970152074,2.582647443191451,-2.145936063489946,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,2.0,0.0,0.0,7.799099323484633,45.0,0.00010049924916130171,0.00010049924916130171,9.219218603769939,-0.6398889422416687,0.8569428905844688,30.0,0.0001004992491613017,0.0001004992491613017,3.4608920315901437,-0.7743157982826233
143,16.10901363164463,16.095901987199802,16.035142402046294,1.8337712249479816,0.0,-14.20137117709831,-0.05754806515236055,-0.003211520000000502,0.8250608911681212,1.1450608911681694,-0.32000000000005,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,8.678499867518743,48.0,9.972821352120238e-05,9.972821352120238e-05,10.033533891042074,-0.5887073638538519,0.8135562578837077,30.0,9.972821352120236e-05,9.972821352120236e-05,3.6263335863749186,-0.7697339991728465
144,-27.210841082297048,-34.0831190382103,-36.87639496093978,1.4324559663034857,0.0,38.30885092724327,-2.9127601027293295,0.11948417999999837,31.15502995594869,26.215029955949408,4.939999999999298,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,7.982345974445343,40.0,9.896309330796706e-05,9.896309330796706e-05,9.834985947608947,-0.609134228527546,0.6206124261021614,30.0,9.896309330796706e-05,9.896309330796706e-05,3.1034617880980173,-0.8240066309769948
